id,phenomenon,standard_sentence,informal_sentence,meaning_same,notes
340,verlan_sms_spoken,Est-ce que tu veux acheter ce materiel a ce type ?,T'veux acheter ce matos a ce mec,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations + spoken simplification
341,verlan_sms_spoken,Il y a une femme etrange devant la maison.,Y a une meuf chelou devant la zonmai,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations + spoken simplification
342,verlan_sms_spoken,Il y a un policier pres de la fete ce soir.,Y a un keuf pres de la teuf ce soir,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations + spoken simplification
343,verlan_sms_spoken,Il y a trop d'argent dans la voiture de mon frere.,Y a trop de thune dans la caisse de mon reuf,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations + spoken simplification
344,verlan_sms_spoken,Il y a une musique penible dans ce quartier.,Y a une zic relou dans ce qartier,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations + spoken simplification
345,verlan_sms_spoken,Il y a un type fou devant le travail de ma mere.,Y a un mec ouf devant le taf de ma reum,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations + spoken simplification
346,verlan_sms_spoken,Je ne veux pas que ce policier parle a cette femme.,J'veux pas que ce keuf parle a cette meuf,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations + spoken simplification
347,verlan_sms_spoken,Est-ce que tu peux ramener mon frere a la maison ?,T'peux ramener mon reuf a la zonmai,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations + spoken simplification
348,verlan_sms_spoken,Il y a une fete bizarre chez ce type.,Y a une teuf chelou chez ce mec,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations + spoken simplification
349,verlan_sms_spoken,Je ne vais pas preter mon argent a cette femme.,J'vais pas preter ma thune a cette meuf,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations + spoken simplification
350,verlan_sms_spoken,Est-ce que tu veux ecouter cette musique avec ton frere ce soir ?,T'veux ecouter cette zic avc ton reuf ce soir,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations + spoken simplification
