id,phenomenon,standard_sentence,informal_sentence,meaning_same,notes,standard_tokens,informal_tokens,standard_token_count,informal_token_count,standard_pll_score,informal_pll_score,standard_nll_score,informal_nll_score,standard_perplexity,informal_perplexity,representation_cosine_similarity,model_family
109,spoken,Je ne peux pas ecouter cette musique avec ce type.,J'peux pas ecouter cette musique avec ce type.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁peux', '▁pas', '▁eco', 'uter', '▁cette', '▁musique', '▁avec', '▁ce', '▁type', '.']","['▁J', ""'"", 'p', 'eux', '▁pas', '▁eco', 'uter', '▁cette', '▁musique', '▁avec', '▁ce', '▁type', '.']",12,13,-10.384053548177084,-10.318379328801083,,,,,0.9451338648796082,masked_lm
110,spoken,Je ne vais pas faire ce travail bizarre ce soir.,J'vais pas faire ce travail bizarre ce soir.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁vais', '▁pas', '▁faire', '▁ce', '▁travail', '▁bizarre', '▁ce', '▁soir', '.']","['▁J', ""'"", 'vais', '▁pas', '▁faire', '▁ce', '▁travail', '▁bizarre', '▁ce', '▁soir', '.']",11,11,-10.43092207475142,-10.353131380948154,,,,,0.9657344818115234,masked_lm
111,spoken,Je ne veux pas revoir ce policier apres la fete.,J'veux pas revoir ce policier apres la fete.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁veux', '▁pas', '▁revoir', '▁ce', '▁policier', '▁apres', '▁la', '▁fete', '.']","['▁J', ""'"", 'veux', '▁pas', '▁revoir', '▁ce', '▁policier', '▁apres', '▁la', '▁fete', '.']",11,11,-10.444068908691406,-10.326862681995738,,,,,0.9695525169372559,masked_lm
112,spoken,Je ne peux pas suivre cette femme jusque chez elle.,J'peux pas suivre cette femme jusque chez elle.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁peux', '▁pas', '▁suivre', '▁cette', '▁femme', '▁jusque', '▁chez', '▁elle', '.']","['▁J', ""'"", 'p', 'eux', '▁pas', '▁suivre', '▁cette', '▁femme', '▁jusque', '▁chez', '▁elle', '.']",11,12,-10.38736932927912,-10.25249163309733,,,,,0.945568323135376,masked_lm
113,spoken,Je ne trouve pas cette voiture tres jolie.,J'trouve pas cette voiture tres jolie.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁trouve', '▁pas', '▁cette', '▁voiture', '▁tres', '▁jolie', '.']","['▁J', ""'"", 'trouve', '▁pas', '▁cette', '▁voiture', '▁tres', '▁jolie', '.']",9,9,-10.546117146809896,-10.451417711046007,,,,,0.9493352770805359,masked_lm
114,spoken,Je ne veux pas vendre ce materiel a ce type.,J'veux pas vendre ce materiel a ce type.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁veux', '▁pas', '▁vendre', '▁ce', '▁materiel', '▁a', '▁ce', '▁type', '.']","['▁J', ""'"", 'veux', '▁pas', '▁vendre', '▁ce', '▁materiel', '▁a', '▁ce', '▁type', '.']",11,11,-10.345074740323154,-10.25015674937855,,,,,0.9699276089668274,masked_lm
115,spoken,Je ne sais pas pourquoi cette femme est si enervee.,J'sais pas pourquoi cette femme est si enervee.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁cette', '▁femme', '▁est', '▁si', '▁en', 'er', 've', 'e', '.']","['▁J', ""'"", 's', 'ais', '▁pas', '▁pourquoi', '▁cette', '▁femme', '▁est', '▁si', '▁en', 'er', 've', 'e', '.']",14,15,-10.381308419363839,-10.278110758463542,,,,,0.9626749753952026,masked_lm
116,spoken,Je ne veux pas rester dans ce quartier etrange.,J'veux pas rester dans ce quartier etrange.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁veux', '▁pas', '▁rester', '▁dans', '▁ce', '▁quartier', '▁et', 'range', '.']","['▁J', ""'"", 'veux', '▁pas', '▁rester', '▁dans', '▁ce', '▁quartier', '▁et', 'range', '.']",11,11,-10.497343583540482,-10.432349465110086,,,,,0.9588646292686462,masked_lm
117,spoken,Je ne peux pas parler a mon frere pendant le travail.,J'peux pas parler a mon frere pendant le travail.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁peux', '▁pas', '▁parler', '▁a', '▁mon', '▁frere', '▁pendant', '▁le', '▁travail', '.']","['▁J', ""'"", 'p', 'eux', '▁pas', '▁parler', '▁a', '▁mon', '▁frere', '▁pendant', '▁le', '▁travail', '.']",12,13,-10.585172017415365,-10.471358079176683,,,,,0.9661760926246643,masked_lm
118,spoken,Je ne comprends pas cette fete bizarre du tout.,J'comprends pas cette fete bizarre du tout.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁comprends', '▁pas', '▁cette', '▁fete', '▁bizarre', '▁du', '▁tout', '.']","['▁J', ""'"", 'com', 'prend', 's', '▁pas', '▁cette', '▁fete', '▁bizarre', '▁du', '▁tout', '.']",10,12,-10.430401611328126,-10.239673614501953,,,,,0.9390929937362671,masked_lm
119,spoken,Je ne veux pas donner ma voiture a ce policier.,J'veux pas donner ma voiture a ce policier.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁veux', '▁pas', '▁donner', '▁ma', '▁voiture', '▁a', '▁ce', '▁policier', '.']","['▁J', ""'"", 'veux', '▁pas', '▁donner', '▁ma', '▁voiture', '▁a', '▁ce', '▁policier', '.']",11,11,-10.470209988680752,-10.372133428400213,,,,,0.9675620198249817,masked_lm
120,spoken,Je ne vais pas laisser ce type fou entrer ici.,J'vais pas laisser ce type fou entrer ici.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁vais', '▁pas', '▁laisser', '▁ce', '▁type', '▁fou', '▁entrer', '▁ici', '.']","['▁J', ""'"", 'vais', '▁pas', '▁laisser', '▁ce', '▁type', '▁fou', '▁entrer', '▁ici', '.']",11,11,-10.369958357377486,-10.267894398082387,,,,,0.9548175930976868,masked_lm
121,spoken,Tu ne parles pas a cette femme comme ca.,T'parles pas a cette femme comme ca.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Tu', '▁ne', '▁parle', 's', '▁pas', '▁a', '▁cette', '▁femme', '▁comme', '▁ca', '.']","['▁T', ""'"", 'par', 'les', '▁pas', '▁a', '▁cette', '▁femme', '▁comme', '▁ca', '.']",11,11,-10.42166553844105,-10.428837169300426,,,,,0.9512321352958679,masked_lm
122,spoken,Tu ne vas pas a la fete sans ton frere.,T'vas pas a la fete sans ton frere.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Tu', '▁ne', '▁vas', '▁pas', '▁a', '▁la', '▁fete', '▁sans', '▁ton', '▁frere', '.']","['▁T', ""'"", 'vas', '▁pas', '▁a', '▁la', '▁fete', '▁sans', '▁ton', '▁frere', '.']",11,11,-10.524250377308238,-10.437874533913352,,,,,0.9676706194877625,masked_lm
123,spoken,Tu ne trouves pas ce policier bizarre ?,T'trouves pas ce policier bizarre?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Tu', '▁ne', '▁trouve', 's', '▁pas', '▁ce', '▁policier', '▁bizarre', '▁?']","['▁T', ""'"", 'trouve', 's', '▁pas', '▁ce', '▁policier', '▁bizarre', '?']",9,9,-10.361397637261284,-10.39366234673394,,,,,0.9337317943572998,masked_lm
124,spoken,"Tu ne gardes pas ton argent dans la maison, j'espere.","T'gardes pas ton argent dans la maison, j'espere.",1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Tu', '▁ne', '▁gardes', '▁pas', '▁ton', '▁argent', '▁dans', '▁la', '▁maison', ',', '▁j', ""'"", 'espere', '.']","['▁T', ""'"", 'garde', 's', '▁pas', '▁ton', '▁argent', '▁dans', '▁la', '▁maison', ',', '▁j', ""'"", 'espere', '.']",14,15,-10.544440133231026,-10.456368001302083,,,,,0.9655860662460327,masked_lm
125,spoken,Tu ne veux pas suivre ce type etrange ce soir.,T'veux pas suivre ce type etrange ce soir.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Tu', '▁ne', '▁veux', '▁pas', '▁suivre', '▁ce', '▁type', '▁et', 'range', '▁ce', '▁soir', '.']","['▁T', ""'"", 'veux', '▁pas', '▁suivre', '▁ce', '▁type', '▁et', 'range', '▁ce', '▁soir', '.']",12,12,-10.34836196899414,-10.391292572021484,,,,,0.9773712158203125,masked_lm
126,spoken,Tu ne peux pas appeler la police maintenant.,T'peux pas appeler la police maintenant.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Tu', '▁ne', '▁peux', '▁pas', '▁appeler', '▁la', '▁police', '▁maintenant', '.']","['▁T', ""'"", 'p', 'eux', '▁pas', '▁appeler', '▁la', '▁police', '▁maintenant', '.']",9,10,-10.65971204969618,-10.531441497802735,,,,,0.9155634045600891,masked_lm
127,spoken,Tu ne laisses pas ta mere avec ce type fou.,T'laisses pas ta mere avec ce type fou.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Tu', '▁ne', '▁laisse', 's', '▁pas', '▁ta', '▁mer', 'e', '▁avec', '▁ce', '▁type', '▁fou', '.']","['▁T', ""'"", 'lais', 's', 'es', '▁pas', '▁ta', '▁mer', 'e', '▁avec', '▁ce', '▁type', '▁fou', '.']",13,14,-10.385379497821514,-10.431898934500557,,,,,0.9604195356369019,masked_lm
128,spoken,Tu ne veux pas quitter ce travail penible ?,T'veux pas quitter ce travail penible?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Tu', '▁ne', '▁veux', '▁pas', '▁quitter', '▁ce', '▁travail', '▁pen', 'ible', '▁?']","['▁T', ""'"", 'veux', '▁pas', '▁quitter', '▁ce', '▁travail', '▁pen', 'ible', '?']",10,10,-10.547040557861328,-10.507194519042969,,,,,0.9531623125076294,masked_lm
129,spoken,Tu ne comprends pas cette femme bizarre ?,T'comprends pas cette femme bizarre?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Tu', '▁ne', '▁comprends', '▁pas', '▁cette', '▁femme', '▁bizarre', '▁?']","['▁T', ""'"", 'com', 'prend', 's', '▁pas', '▁cette', '▁femme', '▁bizarre', '?']",8,10,-10.497243881225586,-10.298146057128907,,,,,0.9274815917015076,masked_lm
130,spoken,Tu ne vas pas vendre cette voiture a ton frere.,T'vas pas vendre cette voiture a ton frere.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Tu', '▁ne', '▁vas', '▁pas', '▁vendre', '▁cette', '▁voiture', '▁a', '▁ton', '▁frere', '.']","['▁T', ""'"", 'vas', '▁pas', '▁vendre', '▁cette', '▁voiture', '▁a', '▁ton', '▁frere', '.']",11,11,-10.414093017578125,-10.324919267134232,,,,,0.9659861922264099,masked_lm
131,spoken,Est-ce que tu veux parler a cette femme apres la fete ?,T'veux parler a cette femme apres la fete?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁parler', '▁a', '▁cette', '▁femme', '▁apres', '▁la', '▁fete', '▁?']","['▁T', ""'"", 'veux', '▁parler', '▁a', '▁cette', '▁femme', '▁apres', '▁la', '▁fete', '?']",14,11,-10.428683689662389,-10.436236294833096,,,,,0.974570631980896,masked_lm
132,spoken,Est-ce que tu peux aider ton frere avec ce travail penible ?,T'peux aider ton frere avec ce travail penible?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁aider', '▁ton', '▁frere', '▁avec', '▁ce', '▁travail', '▁pen', 'ible', '▁?']","['▁T', ""'"", 'p', 'eux', '▁aider', '▁ton', '▁frere', '▁avec', '▁ce', '▁travail', '▁pen', 'ible', '?']",15,13,-10.418918863932292,-10.517693152794472,,,,,0.963567852973938,masked_lm
133,spoken,Est-ce que tu trouves ce policier vraiment etrange ?,T'trouves ce policier vraiment etrange?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁trouve', 's', '▁ce', '▁policier', '▁vraiment', '▁et', 'range', '▁?']","['▁T', ""'"", 'trouve', 's', '▁ce', '▁policier', '▁vraiment', '▁et', 'range', '?']",13,10,-10.349231426532452,-10.424662017822266,,,,,0.9569655060768127,masked_lm
134,spoken,Est-ce que tu vas laisser ton argent dans la maison ?,T'vas laisser ton argent dans la maison?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁vas', '▁laisser', '▁ton', '▁argent', '▁dans', '▁la', '▁maison', '▁?']","['▁T', ""'"", 'vas', '▁laisser', '▁ton', '▁argent', '▁dans', '▁la', '▁maison', '?']",13,10,-10.31045180100661,-10.424008178710938,,,,,0.9538931250572205,masked_lm
135,spoken,Est-ce que tu ecoutes cette musique avec ce type ?,T'ecoutes cette musique avec ce type?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁eco', 'ute', 's', '▁cette', '▁musique', '▁avec', '▁ce', '▁type', '▁?']","['▁T', ""'"", 'e', 'cout', 'es', '▁cette', '▁musique', '▁avec', '▁ce', '▁type', '?']",14,11,-10.335093906947545,-10.427868236194957,,,,,0.946570634841919,masked_lm
136,spoken,Est-ce que tu veux revoir ma mere apres le travail ?,T'veux revoir ma mere apres le travail?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁revoir', '▁ma', '▁mer', 'e', '▁apres', '▁le', '▁travail', '▁?']","['▁T', ""'"", 'veux', '▁revoir', '▁ma', '▁mer', 'e', '▁apres', '▁le', '▁travail', '?']",14,11,-10.513255528041295,-10.530780445445668,,,,,0.9619859457015991,masked_lm
137,spoken,Est-ce que tu peux calmer cette femme tres enervee ?,T'peux calmer cette femme tres enervee?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁calmer', '▁cette', '▁femme', '▁tres', '▁en', 'er', 've', 'e', '▁?']","['▁T', ""'"", 'p', 'eux', '▁calmer', '▁cette', '▁femme', '▁tres', '▁en', 'er', 've', 'e', '?']",15,13,-10.373177083333333,-10.3883056640625,,,,,0.9648292064666748,masked_lm
138,spoken,Est-ce que tu vas prevenir la police pour cette fete ?,T'vas prevenir la police pour cette fete?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁vas', '▁pre', 'venir', '▁la', '▁police', '▁pour', '▁cette', '▁fete', '▁?']","['▁T', ""'"", 'vas', '▁pre', 'venir', '▁la', '▁police', '▁pour', '▁cette', '▁fete', '?']",14,11,-10.361733572823661,-10.48878340287642,,,,,0.9709569215774536,masked_lm
139,spoken,Est-ce que tu connais ce quartier vraiment bizarre ?,T'connais ce quartier vraiment bizarre?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁connais', '▁ce', '▁quartier', '▁vraiment', '▁bizarre', '▁?']","['▁T', ""'"", 'connais', '▁ce', '▁quartier', '▁vraiment', '▁bizarre', '?']",11,8,-10.388995777476918,-10.544937133789062,,,,,0.9374404549598694,masked_lm
140,spoken,Est-ce que tu veux acheter ce materiel a ce type ?,T'veux acheter ce materiel a ce type?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁acheter', '▁ce', '▁materiel', '▁a', '▁ce', '▁type', '▁?']","['▁T', ""'"", 'veux', '▁acheter', '▁ce', '▁materiel', '▁a', '▁ce', '▁type', '?']",13,10,-10.309254572941708,-10.314419555664063,,,,,0.9699397087097168,masked_lm
141,spoken,Il y a une femme etrange devant la maison.,Y a une femme etrange devant la maison.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Il', '▁y', '▁a', '▁une', '▁femme', '▁et', 'range', '▁devant', '▁la', '▁maison', '.']","['▁Y', '▁a', '▁une', '▁femme', '▁et', 'range', '▁devant', '▁la', '▁maison', '.']",11,10,-10.485488891601562,-10.43499298095703,,,,,0.9901223182678223,masked_lm
142,spoken,Il y a un policier pres de la fete ce soir.,Y a un policier pres de la fete ce soir.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Il', '▁y', '▁a', '▁un', '▁policier', '▁pres', '▁de', '▁la', '▁fete', '▁ce', '▁soir', '.']","['▁Y', '▁a', '▁un', '▁policier', '▁pres', '▁de', '▁la', '▁fete', '▁ce', '▁soir', '.']",12,11,-10.397076924641928,-10.379911942915482,,,,,0.9890800714492798,masked_lm
143,spoken,Il y a trop d'argent dans la voiture de mon frere.,Y a trop d'argent dans la voiture de mon frere.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Il', '▁y', '▁a', '▁trop', '▁d', ""'"", 'argent', '▁dans', '▁la', '▁voiture', '▁de', '▁mon', '▁frere', '.']","['▁Y', '▁a', '▁trop', '▁d', ""'"", 'argent', '▁dans', '▁la', '▁voiture', '▁de', '▁mon', '▁frere', '.']",14,13,-10.503884451729911,-10.511134221003605,,,,,0.9876896142959595,masked_lm
144,spoken,Il y a une musique penible dans ce quartier.,Y a une musique penible dans ce quartier.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Il', '▁y', '▁a', '▁une', '▁musique', '▁pen', 'ible', '▁dans', '▁ce', '▁quartier', '.']","['▁Y', '▁a', '▁une', '▁musique', '▁pen', 'ible', '▁dans', '▁ce', '▁quartier', '.']",11,10,-10.438181096857244,-10.412831115722657,,,,,0.9821934700012207,masked_lm
145,spoken,Il y a un type fou devant le travail de ma mere.,Y a un type fou devant le travail de ma mere.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Il', '▁y', '▁a', '▁un', '▁type', '▁fou', '▁devant', '▁le', '▁travail', '▁de', '▁ma', '▁mer', 'e', '.']","['▁Y', '▁a', '▁un', '▁type', '▁fou', '▁devant', '▁le', '▁travail', '▁de', '▁ma', '▁mer', 'e', '.']",14,13,-10.481367928641182,-10.467510516826923,,,,,0.9923524856567383,masked_lm
146,spoken,Je ne veux pas que ce policier parle a cette femme.,J'veux pas que ce policier parle a cette femme.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁veux', '▁pas', '▁que', '▁ce', '▁policier', '▁parle', '▁a', '▁cette', '▁femme', '.']","['▁J', ""'"", 'veux', '▁pas', '▁que', '▁ce', '▁policier', '▁parle', '▁a', '▁cette', '▁femme', '.']",12,12,-10.425531387329102,-10.332497914632162,,,,,0.974156379699707,masked_lm
147,spoken,Est-ce que tu peux ramener mon frere a la maison ?,T'peux ramener mon frere a la maison?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁ramener', '▁mon', '▁frere', '▁a', '▁la', '▁maison', '▁?']","['▁T', ""'"", 'p', 'eux', '▁ramener', '▁mon', '▁frere', '▁a', '▁la', '▁maison', '?']",13,11,-10.463599571814903,-10.504959106445312,,,,,0.9535322785377502,masked_lm
148,spoken,Il y a une fete bizarre chez ce type.,Y a une fete bizarre chez ce type.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Il', '▁y', '▁a', '▁une', '▁fete', '▁bizarre', '▁chez', '▁ce', '▁type', '.']","['▁Y', '▁a', '▁une', '▁fete', '▁bizarre', '▁chez', '▁ce', '▁type', '.']",10,9,-10.309012603759765,-10.325687832302517,,,,,0.9918880462646484,masked_lm
149,spoken,Je ne vais pas preter mon argent a cette femme.,J'vais pas preter mon argent a cette femme.,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Je', '▁ne', '▁vais', '▁pas', '▁pret', 'er', '▁mon', '▁argent', '▁a', '▁cette', '▁femme', '.']","['▁J', ""'"", 'vais', '▁pas', '▁pret', 'er', '▁mon', '▁argent', '▁a', '▁cette', '▁femme', '.']",12,12,-10.610620498657227,-10.489932378133139,,,,,0.9702721238136292,masked_lm
150,spoken,Est-ce que tu veux ecouter cette musique avec ton frere ce soir ?,T'veux ecouter cette musique avec ton frere ce soir?,1,"synthetic balanced example; spoken simplification, negation drop, and oral contractions","['▁Est', '-', 'ce', '▁que', '▁tu', '▁veux', '▁eco', 'uter', '▁cette', '▁musique', '▁avec', '▁ton', '▁frere', '▁ce', '▁soir', '▁?']","['▁T', ""'"", 'veux', '▁eco', 'uter', '▁cette', '▁musique', '▁avec', '▁ton', '▁frere', '▁ce', '▁soir', '?']",16,13,-10.316372871398926,-10.326122577373798,,,,,0.9690909385681152,masked_lm
151,verlan_sms,Je ne veux pas parler a cette femme ce soir.,Je veux pas parler a cette meuf ce soir,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁veux', '▁pas', '▁parler', '▁a', '▁cette', '▁femme', '▁ce', '▁soir', '.']","['▁Je', '▁veux', '▁pas', '▁parler', '▁a', '▁cette', '▁me', 'uf', '▁ce', '▁soir']",11,10,-10.355141379616477,-10.38382568359375,,,,,0.9595863819122314,masked_lm
152,verlan_sms,Je ne vais pas a la fete de mon frere demain.,Je vais pas a la teuf de mon reuf dem1,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁vais', '▁pas', '▁a', '▁la', '▁fete', '▁de', '▁mon', '▁frere', '▁demain', '.']","['▁Je', '▁vais', '▁pas', '▁a', '▁la', '▁te', 'uf', '▁de', '▁mon', '▁re', 'uf', '▁de', 'm', '1']",12,14,-10.63625462849935,-10.379411969866071,,,,,0.8688058257102966,masked_lm
153,verlan_sms,Je ne trouve pas ce type tres bizarre au fond.,Je trouve pas ce mec tres zarbi au fond,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁trouve', '▁pas', '▁ce', '▁type', '▁tres', '▁bizarre', '▁au', '▁fond', '.']","['▁Je', '▁trouve', '▁pas', '▁ce', '▁mec', '▁tres', '▁', 'zar', 'bi', '▁au', '▁fond']",11,11,-10.488177212801846,-10.343869295987217,,,,,0.9524074792861938,masked_lm
154,verlan_sms,Je ne peux pas laisser ce policier entrer dans la maison.,Je peux pas laisser ce keuf entrer dans la zonmai,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁peux', '▁pas', '▁laisser', '▁ce', '▁policier', '▁entrer', '▁dans', '▁la', '▁maison', '.']","['▁Je', '▁peux', '▁pas', '▁laisser', '▁ce', '▁ke', 'uf', '▁entrer', '▁dans', '▁la', '▁', 'zon', 'mai']",12,13,-10.354384104410807,-10.318136361929087,,,,,0.8547424674034119,masked_lm
155,verlan_sms,Je ne supporte plus ce cours tres penible.,Je supporte plus ce cours trop relou,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁supporte', '▁plus', '▁ce', '▁cours', '▁tres', '▁pen', 'ible', '.']","['▁Je', '▁supporte', '▁plus', '▁ce', '▁cours', '▁trop', '▁re', 'lou']",10,8,-10.42525405883789,-10.355326652526855,,,,,0.9434187412261963,masked_lm
156,verlan_sms,Je ne veux pas appeler ma mere devant la police.,Je veux pas appeler ma reum devant les keufs,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁veux', '▁pas', '▁appeler', '▁ma', '▁mer', 'e', '▁devant', '▁la', '▁police', '.']","['▁Je', '▁veux', '▁pas', '▁appeler', '▁ma', '▁re', 'um', '▁devant', '▁les', '▁ke', 'uf', 's']",12,12,-10.549589157104492,-10.398508707682291,,,,,0.8505626916885376,masked_lm
157,verlan_sms,Je ne comprends pas pourquoi ce type est fou.,Je comprends pas pk ce mec est ouf,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁comprends', '▁pas', '▁pourquoi', '▁ce', '▁type', '▁est', '▁fou', '.']","['▁Je', '▁comprends', '▁pas', '▁p', 'k', '▁ce', '▁mec', '▁est', '▁ou', 'f']",10,10,-10.455850982666016,-10.353962707519532,,,,,0.8935499787330627,masked_lm
158,verlan_sms,Je ne garde pas mon argent dans cette maison.,Je garde pas ma thune dans cette zonmai,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁garde', '▁pas', '▁mon', '▁argent', '▁dans', '▁cette', '▁maison', '.']","['▁Je', '▁garde', '▁pas', '▁ma', '▁th', 'une', '▁dans', '▁cette', '▁', 'zon', 'mai']",10,11,-10.596097564697265,-10.405906677246094,,,,,0.8326671123504639,masked_lm
159,verlan_sms,Je ne peux pas ecouter cette musique avec ce type.,Je peux pas ecouter cette zic avc ce mec,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁peux', '▁pas', '▁eco', 'uter', '▁cette', '▁musique', '▁avec', '▁ce', '▁type', '.']","['▁Je', '▁peux', '▁pas', '▁eco', 'uter', '▁cette', '▁z', 'ic', '▁av', 'c', '▁ce', '▁mec']",12,12,-10.384053548177084,-10.394021352132162,,,,,0.9276844263076782,masked_lm
160,verlan_sms,Je ne vais pas faire ce travail bizarre ce soir.,Je vais pas faire ce taf chelou ce soir,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁vais', '▁pas', '▁faire', '▁ce', '▁travail', '▁bizarre', '▁ce', '▁soir', '.']","['▁Je', '▁vais', '▁pas', '▁faire', '▁ce', '▁ta', 'f', '▁che', 'lou', '▁ce', '▁soir']",11,11,-10.43092207475142,-10.306740500710227,,,,,0.9288293719291687,masked_lm
161,verlan_sms,Je ne veux pas revoir ce policier apres la fete.,Je veux pas revoir ce keuf apres la teuf,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁veux', '▁pas', '▁revoir', '▁ce', '▁policier', '▁apres', '▁la', '▁fete', '.']","['▁Je', '▁veux', '▁pas', '▁revoir', '▁ce', '▁ke', 'uf', '▁apres', '▁la', '▁te', 'uf']",11,11,-10.444068908691406,-10.318991921164773,,,,,0.9326618313789368,masked_lm
162,verlan_sms,Je ne peux pas suivre cette femme jusque chez elle.,Je peux pas suivre cette meuf jusque chez elle,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁peux', '▁pas', '▁suivre', '▁cette', '▁femme', '▁jusque', '▁chez', '▁elle', '.']","['▁Je', '▁peux', '▁pas', '▁suivre', '▁cette', '▁me', 'uf', '▁jusque', '▁chez', '▁elle']",11,10,-10.38736932927912,-10.290828704833984,,,,,0.949801504611969,masked_lm
163,verlan_sms,Je ne trouve pas cette voiture tres jolie.,Je trouve pas cette caisse tres jolie,1,synthetic balanced example; verlan lexical substitutions + sms-style written abbreviations,"['▁Je', '▁ne', '▁trouve', '▁pas', '▁cette', '▁voiture', '▁tres', '▁jolie', '.']","['▁Je', '▁trouve', '▁pas', '▁cette', '▁caisse', '▁tres', '▁jolie']",9,7,-10.546117146809896,-10.466293334960938,,,,,0.9310868382453918,masked_lm
